center,left,right,steering,throttle,brake,speed
IMG\center_2019_02_02_22_26_46_210.jpg,IMG\left_2019_02_02_22_26_46_210.jpg,IMG\right_2019_02_02_22_26_46_210.jpg,0.0,1.0,0.0,29.65568
IMG\center_2019_02_02_22_26_46_310.jpg,IMG\left_2019_02_02_22_26_46_310.jpg,IMG\right_2019_02_02_22_26_46_310.jpg,0.009977644,1.0,0.0,30.18978
IMG\center_2019_02_02_22_26_46_411.jpg,IMG\left_2019_02_02_22_26_46_411.jpg,IMG\right_2019_02_02_22_26_46_411.jpg,0.3127206,0.986266,0.0,30.16635
IMG\center_2019_02_02_22_26_46_516.jpg,IMG\left_2019_02_02_22_26_46_516.jpg,IMG\right_2019_02_02_22_26_46_516.jpg,0.035736300000000006,0.6872148,0.0,30.12217
IMG\center_2019_02_02_22_26_46_617.jpg,IMG\left_2019_02_02_22_26_46_617.jpg,IMG\right_2019_02_02_22_26_46_617.jpg,0.0,0.3740107,0.0,30.04625
IMG\center_2019_02_02_22_26_46_721.jpg,IMG\left_2019_02_02_22_26_46_721.jpg,IMG\right_2019_02_02_22_26_46_721.jpg,-0.2232043,0.08205456,0.0,29.92599
IMG\center_2019_02_02_22_26_46_823.jpg,IMG\left_2019_02_02_22_26_46_823.jpg,IMG\right_2019_02_02_22_26_46_823.jpg,-0.2774486,0.0,0.0,29.51348
IMG\center_2019_02_02_22_26_46_928.jpg,IMG\left_2019_02_02_22_26_46_928.jpg,IMG\right_2019_02_02_22_26_46_928.jpg,0.0,0.0,0.0,29.15332
IMG\center_2019_02_02_22_26_47_029.jpg,IMG\left_2019_02_02_22_26_47_029.jpg,IMG\right_2019_02_02_22_26_47_029.jpg,0.0,0.0,0.0,28.85712
IMG\center_2019_02_02_22_26_47_132.jpg,IMG\left_2019_02_02_22_26_47_132.jpg,IMG\right_2019_02_02_22_26_47_132.jpg,0.0,0.0,0.0,28.56678
IMG\center_2019_02_02_22_26_47_234.jpg,IMG\left_2019_02_02_22_26_47_234.jpg,IMG\right_2019_02_02_22_26_47_234.jpg,0.287512,0.0,0.0,28.23087
IMG\center_2019_02_02_22_26_47_339.jpg,IMG\left_2019_02_02_22_26_47_339.jpg,IMG\right_2019_02_02_22_26_47_339.jpg,0.1816106,0.0,0.0,27.86847
IMG\center_2019_02_02_22_26_47_444.jpg,IMG\left_2019_02_02_22_26_47_444.jpg,IMG\right_2019_02_02_22_26_47_444.jpg,0.09313419,0.0,0.0,27.58651
IMG\center_2019_02_02_22_26_47_546.jpg,IMG\left_2019_02_02_22_26_47_546.jpg,IMG\right_2019_02_02_22_26_47_546.jpg,0.07040735,0.0,0.0,27.29861
IMG\center_2019_02_02_22_26_47_650.jpg,IMG\left_2019_02_02_22_26_47_650.jpg,IMG\right_2019_02_02_22_26_47_650.jpg,0.07852106,0.0,0.0,26.96563
IMG\center_2019_02_02_22_26_47_752.jpg,IMG\left_2019_02_02_22_26_47_752.jpg,IMG\right_2019_02_02_22_26_47_752.jpg,0.0,0.0,0.0,26.69452
IMG\center_2019_02_02_22_26_47_853.jpg,IMG\left_2019_02_02_22_26_47_853.jpg,IMG\right_2019_02_02_22_26_47_853.jpg,0.0,0.0,0.0,26.42635
IMG\center_2019_02_02_22_26_47_957.jpg,IMG\left_2019_02_02_22_26_47_957.jpg,IMG\right_2019_02_02_22_26_47_957.jpg,-0.04665861,0.0,0.0,26.16042
IMG\center_2019_02_02_22_26_48_060.jpg,IMG\left_2019_02_02_22_26_48_060.jpg,IMG\right_2019_02_02_22_26_48_060.jpg,-0.04924186,0.0,0.0,25.87783
IMG\center_2019_02_02_22_26_48_161.jpg,IMG\left_2019_02_02_22_26_48_161.jpg,IMG\right_2019_02_02_22_26_48_161.jpg,0.0,0.0,0.0,25.6166
IMG\center_2019_02_02_22_26_48_263.jpg,IMG\left_2019_02_02_22_26_48_263.jpg,IMG\right_2019_02_02_22_26_48_263.jpg,0.14782720000000002,0.0,0.0,25.34947
IMG\center_2019_02_02_22_26_48_364.jpg,IMG\left_2019_02_02_22_26_48_364.jpg,IMG\right_2019_02_02_22_26_48_364.jpg,0.3737364,0.0,0.0,24.97898
IMG\center_2019_02_02_22_26_48_465.jpg,IMG\left_2019_02_02_22_26_48_465.jpg,IMG\right_2019_02_02_22_26_48_465.jpg,0.07320429,0.0,0.0,24.72156
IMG\center_2019_02_02_22_26_48_569.jpg,IMG\left_2019_02_02_22_26_48_569.jpg,IMG\right_2019_02_02_22_26_48_569.jpg,0.06747605,0.0,0.0,24.42473
IMG\center_2019_02_02_22_26_48_671.jpg,IMG\left_2019_02_02_22_26_48_671.jpg,IMG\right_2019_02_02_22_26_48_671.jpg,0.0,0.0,0.0,24.17458
IMG\center_2019_02_02_22_26_48_774.jpg,IMG\left_2019_02_02_22_26_48_774.jpg,IMG\right_2019_02_02_22_26_48_774.jpg,0.0,0.05165377,0.0,23.93101
IMG\center_2019_02_02_22_26_48_877.jpg,IMG\left_2019_02_02_22_26_48_877.jpg,IMG\right_2019_02_02_22_26_48_877.jpg,0.0,0.3596765,0.0,23.93681
IMG\center_2019_02_02_22_26_48_979.jpg,IMG\left_2019_02_02_22_26_48_979.jpg,IMG\right_2019_02_02_22_26_48_979.jpg,0.0,0.6524260000000001,0.0,24.31025
IMG\center_2019_02_02_22_26_49_081.jpg,IMG\left_2019_02_02_22_26_49_081.jpg,IMG\right_2019_02_02_22_26_49_081.jpg,0.0,0.9528449,0.0,25.03898
IMG\center_2019_02_02_22_26_49_182.jpg,IMG\left_2019_02_02_22_26_49_182.jpg,IMG\right_2019_02_02_22_26_49_182.jpg,0.0,1.0,0.0,25.99205
IMG\center_2019_02_02_22_26_49_285.jpg,IMG\left_2019_02_02_22_26_49_285.jpg,IMG\right_2019_02_02_22_26_49_285.jpg,0.0,1.0,0.0,26.9391
IMG\center_2019_02_02_22_26_49_386.jpg,IMG\left_2019_02_02_22_26_49_386.jpg,IMG\right_2019_02_02_22_26_49_386.jpg,0.0,1.0,0.0,27.876490000000004
IMG\center_2019_02_02_22_26_49_489.jpg,IMG\left_2019_02_02_22_26_49_489.jpg,IMG\right_2019_02_02_22_26_49_489.jpg,0.0,1.0,0.0,28.98889
IMG\center_2019_02_02_22_26_49_592.jpg,IMG\left_2019_02_02_22_26_49_592.jpg,IMG\right_2019_02_02_22_26_49_592.jpg,0.0,1.0,0.0,29.90567
IMG\center_2019_02_02_22_26_49_694.jpg,IMG\left_2019_02_02_22_26_49_694.jpg,IMG\right_2019_02_02_22_26_49_694.jpg,0.0,1.0,0.0,30.1905
IMG\center_2019_02_02_22_26_49_795.jpg,IMG\left_2019_02_02_22_26_49_795.jpg,IMG\right_2019_02_02_22_26_49_795.jpg,0.0,1.0,0.0,30.19027
IMG\center_2019_02_02_22_26_49_895.jpg,IMG\left_2019_02_02_22_26_49_895.jpg,IMG\right_2019_02_02_22_26_49_895.jpg,0.1128367,0.9484975,0.0,30.18693
IMG\center_2019_02_02_22_26_49_997.jpg,IMG\left_2019_02_02_22_26_49_997.jpg,IMG\right_2019_02_02_22_26_49_997.jpg,0.1401271,0.6420912,0.0,30.11261
IMG\center_2019_02_02_22_26_50_099.jpg,IMG\left_2019_02_02_22_26_50_099.jpg,IMG\right_2019_02_02_22_26_50_099.jpg,0.0,0.3478713,0.0,30.03876
IMG\center_2019_02_02_22_26_50_202.jpg,IMG\left_2019_02_02_22_26_50_202.jpg,IMG\right_2019_02_02_22_26_50_202.jpg,0.1841654,0.04930996,0.0,29.90812
IMG\center_2019_02_02_22_26_50_305.jpg,IMG\left_2019_02_02_22_26_50_305.jpg,IMG\right_2019_02_02_22_26_50_305.jpg,0.0,0.0,0.0,29.61284
IMG\center_2019_02_02_22_26_50_405.jpg,IMG\left_2019_02_02_22_26_50_405.jpg,IMG\right_2019_02_02_22_26_50_405.jpg,0.0,0.0,0.0,29.31451
IMG\center_2019_02_02_22_26_50_506.jpg,IMG\left_2019_02_02_22_26_50_506.jpg,IMG\right_2019_02_02_22_26_50_506.jpg,0.0,0.0,0.0,29.02006
IMG\center_2019_02_02_22_26_50_608.jpg,IMG\left_2019_02_02_22_26_50_608.jpg,IMG\right_2019_02_02_22_26_50_608.jpg,0.3038643,0.0,0.0,28.62375
IMG\center_2019_02_02_22_26_50_708.jpg,IMG\left_2019_02_02_22_26_50_708.jpg,IMG\right_2019_02_02_22_26_50_708.jpg,0.2081617,0.0,0.0,28.25835
IMG\center_2019_02_02_22_26_50_810.jpg,IMG\left_2019_02_02_22_26_50_810.jpg,IMG\right_2019_02_02_22_26_50_810.jpg,0.05529384,0.0,0.0,27.97306
IMG\center_2019_02_02_22_26_50_911.jpg,IMG\left_2019_02_02_22_26_50_911.jpg,IMG\right_2019_02_02_22_26_50_911.jpg,0.07963498,0.0,0.0,27.68593
IMG\center_2019_02_02_22_26_51_014.jpg,IMG\left_2019_02_02_22_26_51_014.jpg,IMG\right_2019_02_02_22_26_51_014.jpg,0.0,0.0,0.0,27.40448
IMG\center_2019_02_02_22_26_51_117.jpg,IMG\left_2019_02_02_22_26_51_117.jpg,IMG\right_2019_02_02_22_26_51_117.jpg,0.0,0.0,0.0,27.1282
IMG\center_2019_02_02_22_26_51_219.jpg,IMG\left_2019_02_02_22_26_51_219.jpg,IMG\right_2019_02_02_22_26_51_219.jpg,-0.15891029999999998,0.0,0.0,26.844
IMG\center_2019_02_02_22_26_51_322.jpg,IMG\left_2019_02_02_22_26_51_322.jpg,IMG\right_2019_02_02_22_26_51_322.jpg,-0.2129326,0.0,0.0,26.49959
IMG\center_2019_02_02_22_26_51_424.jpg,IMG\left_2019_02_02_22_26_51_424.jpg,IMG\right_2019_02_02_22_26_51_424.jpg,0.0,0.0,0.0,26.22985
IMG\center_2019_02_02_22_26_51_525.jpg,IMG\left_2019_02_02_22_26_51_525.jpg,IMG\right_2019_02_02_22_26_51_525.jpg,-0.1753556,0.0,0.0,25.95911
IMG\center_2019_02_02_22_26_51_628.jpg,IMG\left_2019_02_02_22_26_51_628.jpg,IMG\right_2019_02_02_22_26_51_628.jpg,0.0,0.0,0.0,25.64477
IMG\center_2019_02_02_22_26_51_731.jpg,IMG\left_2019_02_02_22_26_51_731.jpg,IMG\right_2019_02_02_22_26_51_731.jpg,0.0,0.0,0.0,25.38684
IMG\center_2019_02_02_22_26_51_835.jpg,IMG\left_2019_02_02_22_26_51_835.jpg,IMG\right_2019_02_02_22_26_51_835.jpg,0.09169234,0.0,0.0,25.12928
IMG\center_2019_02_02_22_26_51_935.jpg,IMG\left_2019_02_02_22_26_51_935.jpg,IMG\right_2019_02_02_22_26_51_935.jpg,0.3693569,0.0,0.0,24.7869
IMG\center_2019_02_02_22_26_52_038.jpg,IMG\left_2019_02_02_22_26_52_038.jpg,IMG\right_2019_02_02_22_26_52_038.jpg,0.07151382,0.0,0.0,24.52319
IMG\center_2019_02_02_22_26_52_138.jpg,IMG\left_2019_02_02_22_26_52_138.jpg,IMG\right_2019_02_02_22_26_52_138.jpg,0.149927,0.0,0.0,24.27099
IMG\center_2019_02_02_22_26_52_240.jpg,IMG\left_2019_02_02_22_26_52_240.jpg,IMG\right_2019_02_02_22_26_52_240.jpg,0.02654569,0.0,0.0,24.01438
IMG\center_2019_02_02_22_26_52_341.jpg,IMG\left_2019_02_02_22_26_52_341.jpg,IMG\right_2019_02_02_22_26_52_341.jpg,0.1248538,0.0,0.0,23.76885
IMG\center_2019_02_02_22_26_52_443.jpg,IMG\left_2019_02_02_22_26_52_443.jpg,IMG\right_2019_02_02_22_26_52_443.jpg,0.149525,0.0,0.0,23.49756
IMG\center_2019_02_02_22_26_52_546.jpg,IMG\left_2019_02_02_22_26_52_546.jpg,IMG\right_2019_02_02_22_26_52_546.jpg,0.09058161,0.0,0.0,23.25873
IMG\center_2019_02_02_22_26_52_647.jpg,IMG\left_2019_02_02_22_26_52_647.jpg,IMG\right_2019_02_02_22_26_52_647.jpg,0.05991242,0.0,0.0,22.95931
IMG\center_2019_02_02_22_26_52_750.jpg,IMG\left_2019_02_02_22_26_52_750.jpg,IMG\right_2019_02_02_22_26_52_750.jpg,0.0,0.0,0.0,22.72526
IMG\center_2019_02_02_22_26_52_853.jpg,IMG\left_2019_02_02_22_26_52_853.jpg,IMG\right_2019_02_02_22_26_52_853.jpg,0.0,0.2967503,0.0,22.66567
IMG\center_2019_02_02_22_26_52_954.jpg,IMG\left_2019_02_02_22_26_52_954.jpg,IMG\right_2019_02_02_22_26_52_954.jpg,0.0,0.5905513000000001,0.0,22.97717
IMG\center_2019_02_02_22_26_53_058.jpg,IMG\left_2019_02_02_22_26_53_058.jpg,IMG\right_2019_02_02_22_26_53_058.jpg,0.27601220000000004,0.7970088000000001,0.0,23.6067
IMG\center_2019_02_02_22_26_53_163.jpg,IMG\left_2019_02_02_22_26_53_163.jpg,IMG\right_2019_02_02_22_26_53_163.jpg,0.3744198,0.4966703,0.0,24.02334
IMG\center_2019_02_02_22_26_53_264.jpg,IMG\left_2019_02_02_22_26_53_264.jpg,IMG\right_2019_02_02_22_26_53_264.jpg,0.119224,0.1934439,0.0,24.19735
IMG\center_2019_02_02_22_26_53_367.jpg,IMG\left_2019_02_02_22_26_53_367.jpg,IMG\right_2019_02_02_22_26_53_367.jpg,0.08037762,0.0,0.0,23.96846
IMG\center_2019_02_02_22_26_53_468.jpg,IMG\left_2019_02_02_22_26_53_468.jpg,IMG\right_2019_02_02_22_26_53_468.jpg,0.0,0.0,0.0,23.72046
IMG\center_2019_02_02_22_26_53_570.jpg,IMG\left_2019_02_02_22_26_53_570.jpg,IMG\right_2019_02_02_22_26_53_570.jpg,0.0,0.0,0.0,23.47989
IMG\center_2019_02_02_22_26_53_670.jpg,IMG\left_2019_02_02_22_26_53_670.jpg,IMG\right_2019_02_02_22_26_53_670.jpg,0.0,0.0,0.0,23.24388
IMG\center_2019_02_02_22_26_53_770.jpg,IMG\left_2019_02_02_22_26_53_770.jpg,IMG\right_2019_02_02_22_26_53_770.jpg,0.0,0.0,0.0,23.00978
IMG\center_2019_02_02_22_26_53_874.jpg,IMG\left_2019_02_02_22_26_53_874.jpg,IMG\right_2019_02_02_22_26_53_874.jpg,0.0,0.0,0.0,22.77895
IMG\center_2019_02_02_22_26_53_975.jpg,IMG\left_2019_02_02_22_26_53_975.jpg,IMG\right_2019_02_02_22_26_53_975.jpg,0.0,0.0,0.0,22.55059
IMG\center_2019_02_02_22_26_54_075.jpg,IMG\left_2019_02_02_22_26_54_075.jpg,IMG\right_2019_02_02_22_26_54_075.jpg,0.0,0.1649823,0.0,22.37429
IMG\center_2019_02_02_22_26_54_176.jpg,IMG\left_2019_02_02_22_26_54_176.jpg,IMG\right_2019_02_02_22_26_54_176.jpg,0.0,0.4672302,0.0,22.53598
IMG\center_2019_02_02_22_26_54_277.jpg,IMG\left_2019_02_02_22_26_54_277.jpg,IMG\right_2019_02_02_22_26_54_277.jpg,0.0,0.7678311,0.0,23.05965
IMG\center_2019_02_02_22_26_54_380.jpg,IMG\left_2019_02_02_22_26_54_380.jpg,IMG\right_2019_02_02_22_26_54_380.jpg,0.179074,0.6804505,0.0,23.78754
IMG\center_2019_02_02_22_26_54_482.jpg,IMG\left_2019_02_02_22_26_54_482.jpg,IMG\right_2019_02_02_22_26_54_482.jpg,0.1035033,0.3719709000000001,0.0,24.14309
IMG\center_2019_02_02_22_26_54_584.jpg,IMG\left_2019_02_02_22_26_54_584.jpg,IMG\right_2019_02_02_22_26_54_584.jpg,0.0,0.08047494,0.0,24.16873
IMG\center_2019_02_02_22_26_54_686.jpg,IMG\left_2019_02_02_22_26_54_686.jpg,IMG\right_2019_02_02_22_26_54_686.jpg,0.2951857,0.0,0.0,23.90236
IMG\center_2019_02_02_22_26_54_788.jpg,IMG\left_2019_02_02_22_26_54_788.jpg,IMG\right_2019_02_02_22_26_54_788.jpg,0.2438133,0.0,0.0,23.51568
IMG\center_2019_02_02_22_26_54_889.jpg,IMG\left_2019_02_02_22_26_54_889.jpg,IMG\right_2019_02_02_22_26_54_889.jpg,0.1999865,0.0,0.0,23.28485
IMG\center_2019_02_02_22_26_54_990.jpg,IMG\left_2019_02_02_22_26_54_990.jpg,IMG\right_2019_02_02_22_26_54_990.jpg,0.2522877,0.0,0.0,23.01892
IMG\center_2019_02_02_22_26_55_093.jpg,IMG\left_2019_02_02_22_26_55_093.jpg,IMG\right_2019_02_02_22_26_55_093.jpg,0.0,0.0,0.0,22.78452
IMG\center_2019_02_02_22_26_55_196.jpg,IMG\left_2019_02_02_22_26_55_196.jpg,IMG\right_2019_02_02_22_26_55_196.jpg,0.0,0.0,0.0,22.55104
IMG\center_2019_02_02_22_26_55_299.jpg,IMG\left_2019_02_02_22_26_55_299.jpg,IMG\right_2019_02_02_22_26_55_299.jpg,0.0,0.0,0.0,22.32403
IMG\center_2019_02_02_22_26_55_398.jpg,IMG\left_2019_02_02_22_26_55_398.jpg,IMG\right_2019_02_02_22_26_55_398.jpg,0.0,0.14739979999999994,0.0,22.14605
IMG\center_2019_02_02_22_26_55_500.jpg,IMG\left_2019_02_02_22_26_55_500.jpg,IMG\right_2019_02_02_22_26_55_500.jpg,0.0,0.4494541,0.0,22.29084
IMG\center_2019_02_02_22_26_55_601.jpg,IMG\left_2019_02_02_22_26_55_601.jpg,IMG\right_2019_02_02_22_26_55_601.jpg,0.0,0.7519020000000001,0.0,22.80451
IMG\center_2019_02_02_22_26_55_702.jpg,IMG\left_2019_02_02_22_26_55_702.jpg,IMG\right_2019_02_02_22_26_55_702.jpg,0.0,1.0,0.0,23.66816
IMG\center_2019_02_02_22_26_55_806.jpg,IMG\left_2019_02_02_22_26_55_806.jpg,IMG\right_2019_02_02_22_26_55_806.jpg,0.0,0.8801698,0.0,24.61616
IMG\center_2019_02_02_22_26_55_907.jpg,IMG\left_2019_02_02_22_26_55_907.jpg,IMG\right_2019_02_02_22_26_55_907.jpg,0.2792883,0.5229263,0.0,25.27781
IMG\center_2019_02_02_22_26_56_010.jpg,IMG\left_2019_02_02_22_26_56_010.jpg,IMG\right_2019_02_02_22_26_56_010.jpg,0.0,0.2258756,0.0,25.47709
IMG\center_2019_02_02_22_26_56_113.jpg,IMG\left_2019_02_02_22_26_56_113.jpg,IMG\right_2019_02_02_22_26_56_113.jpg,0.2527257,0.0,0.0,25.30145
IMG\center_2019_02_02_22_26_56_214.jpg,IMG\left_2019_02_02_22_26_56_214.jpg,IMG\right_2019_02_02_22_26_56_214.jpg,0.0,0.0,0.0,25.04444
IMG\center_2019_02_02_22_26_56_315.jpg,IMG\left_2019_02_02_22_26_56_315.jpg,IMG\right_2019_02_02_22_26_56_315.jpg,0.1978741,0.0,0.0,24.78366
IMG\center_2019_02_02_22_26_56_417.jpg,IMG\left_2019_02_02_22_26_56_417.jpg,IMG\right_2019_02_02_22_26_56_417.jpg,0.0,0.0,0.0,24.52989
IMG\center_2019_02_02_22_26_56_520.jpg,IMG\left_2019_02_02_22_26_56_520.jpg,IMG\right_2019_02_02_22_26_56_520.jpg,0.1756105,0.0,0.0,24.27638
IMG\center_2019_02_02_22_26_56_621.jpg,IMG\left_2019_02_02_22_26_56_621.jpg,IMG\right_2019_02_02_22_26_56_621.jpg,0.1389095,0.0,0.0,23.9911
IMG\center_2019_02_02_22_26_56_724.jpg,IMG\left_2019_02_02_22_26_56_724.jpg,IMG\right_2019_02_02_22_26_56_724.jpg,0.2008106,0.0,0.0,23.74488
IMG\center_2019_02_02_22_26_56_825.jpg,IMG\left_2019_02_02_22_26_56_825.jpg,IMG\right_2019_02_02_22_26_56_825.jpg,0.5060809000000001,0.0,0.0,23.39423
IMG\center_2019_02_02_22_26_56_927.jpg,IMG\left_2019_02_02_22_26_56_927.jpg,IMG\right_2019_02_02_22_26_56_927.jpg,0.4140954000000001,0.0,0.0,22.95594
IMG\center_2019_02_02_22_26_57_028.jpg,IMG\left_2019_02_02_22_26_57_028.jpg,IMG\right_2019_02_02_22_26_57_028.jpg,0.2138867,0.0,0.0,22.74341
IMG\center_2019_02_02_22_26_57_131.jpg,IMG\left_2019_02_02_22_26_57_131.jpg,IMG\right_2019_02_02_22_26_57_131.jpg,0.25510900000000003,0.0,0.0,22.51289
IMG\center_2019_02_02_22_26_57_235.jpg,IMG\left_2019_02_02_22_26_57_235.jpg,IMG\right_2019_02_02_22_26_57_235.jpg,0.0,0.0,0.0,22.28203
IMG\center_2019_02_02_22_26_57_336.jpg,IMG\left_2019_02_02_22_26_57_336.jpg,IMG\right_2019_02_02_22_26_57_336.jpg,0.0,0.0,0.0,22.05251
IMG\center_2019_02_02_22_26_57_436.jpg,IMG\left_2019_02_02_22_26_57_436.jpg,IMG\right_2019_02_02_22_26_57_436.jpg,0.0,0.0,0.0,21.82973
IMG\center_2019_02_02_22_26_57_537.jpg,IMG\left_2019_02_02_22_26_57_537.jpg,IMG\right_2019_02_02_22_26_57_537.jpg,0.0,0.0,0.0,21.61085
IMG\center_2019_02_02_22_26_57_637.jpg,IMG\left_2019_02_02_22_26_57_637.jpg,IMG\right_2019_02_02_22_26_57_637.jpg,0.0,0.0,0.0,21.39361
IMG\center_2019_02_02_22_26_57_740.jpg,IMG\left_2019_02_02_22_26_57_740.jpg,IMG\right_2019_02_02_22_26_57_740.jpg,0.0,0.0,0.0,21.17905
IMG\center_2019_02_02_22_26_57_842.jpg,IMG\left_2019_02_02_22_26_57_842.jpg,IMG\right_2019_02_02_22_26_57_842.jpg,0.0,0.2148261,0.0,21.04972
IMG\center_2019_02_02_22_26_57_943.jpg,IMG\left_2019_02_02_22_26_57_943.jpg,IMG\right_2019_02_02_22_26_57_943.jpg,0.0,0.5175839,0.0,21.27794
IMG\center_2019_02_02_22_26_58_045.jpg,IMG\left_2019_02_02_22_26_58_045.jpg,IMG\right_2019_02_02_22_26_58_045.jpg,0.0,0.6105265999999999,0.0,21.8474
IMG\center_2019_02_02_22_26_58_146.jpg,IMG\left_2019_02_02_22_26_58_146.jpg,IMG\right_2019_02_02_22_26_58_146.jpg,0.0,0.3074567,0.0,22.1775
IMG\center_2019_02_02_22_26_58_248.jpg,IMG\left_2019_02_02_22_26_58_248.jpg,IMG\right_2019_02_02_22_26_58_248.jpg,0.0,0.0,0.0,22.0824
IMG\center_2019_02_02_22_26_58_351.jpg,IMG\left_2019_02_02_22_26_58_351.jpg,IMG\right_2019_02_02_22_26_58_351.jpg,0.0772326,0.0,0.0,21.8675
IMG\center_2019_02_02_22_26_58_454.jpg,IMG\left_2019_02_02_22_26_58_454.jpg,IMG\right_2019_02_02_22_26_58_454.jpg,0.2959452,0.0,0.0,21.58142
IMG\center_2019_02_02_22_26_58_556.jpg,IMG\left_2019_02_02_22_26_58_556.jpg,IMG\right_2019_02_02_22_26_58_556.jpg,0.002679521,0.0,0.0,21.36378
IMG\center_2019_02_02_22_26_58_656.jpg,IMG\left_2019_02_02_22_26_58_656.jpg,IMG\right_2019_02_02_22_26_58_656.jpg,0.0,0.0,0.0,21.14054
IMG\center_2019_02_02_22_26_58_758.jpg,IMG\left_2019_02_02_22_26_58_758.jpg,IMG\right_2019_02_02_22_26_58_758.jpg,0.04981946,0.0,0.0,20.93172
IMG\center_2019_02_02_22_26_58_859.jpg,IMG\left_2019_02_02_22_26_58_859.jpg,IMG\right_2019_02_02_22_26_58_859.jpg,0.1894324,0.0,0.0,20.68593
IMG\center_2019_02_02_22_26_58_959.jpg,IMG\left_2019_02_02_22_26_58_959.jpg,IMG\right_2019_02_02_22_26_58_959.jpg,0.01538326,0.0,0.0,20.48064
IMG\center_2019_02_02_22_26_59_062.jpg,IMG\left_2019_02_02_22_26_59_062.jpg,IMG\right_2019_02_02_22_26_59_062.jpg,0.29064120000000004,0.0,0.0,20.23634
IMG\center_2019_02_02_22_26_59_163.jpg,IMG\left_2019_02_02_22_26_59_163.jpg,IMG\right_2019_02_02_22_26_59_163.jpg,0.0,0.0,0.0,20.0428
IMG\center_2019_02_02_22_26_59_264.jpg,IMG\left_2019_02_02_22_26_59_264.jpg,IMG\right_2019_02_02_22_26_59_264.jpg,0.0,0.1876616,0.0,19.86198
IMG\center_2019_02_02_22_26_59_365.jpg,IMG\left_2019_02_02_22_26_59_365.jpg,IMG\right_2019_02_02_22_26_59_365.jpg,0.0,0.4916073,0.0,20.17517
IMG\center_2019_02_02_22_26_59_467.jpg,IMG\left_2019_02_02_22_26_59_467.jpg,IMG\right_2019_02_02_22_26_59_467.jpg,0.0,0.8465466999999999,0.0,20.91599
IMG\center_2019_02_02_22_26_59_567.jpg,IMG\left_2019_02_02_22_26_59_567.jpg,IMG\right_2019_02_02_22_26_59_567.jpg,0.0,1.0,0.0,21.7907
IMG\center_2019_02_02_22_26_59_669.jpg,IMG\left_2019_02_02_22_26_59_669.jpg,IMG\right_2019_02_02_22_26_59_669.jpg,0.0,1.0,0.0,22.82316
IMG\center_2019_02_02_22_26_59_771.jpg,IMG\left_2019_02_02_22_26_59_771.jpg,IMG\right_2019_02_02_22_26_59_771.jpg,0.0,1.0,0.0,23.78585
IMG\center_2019_02_02_22_26_59_874.jpg,IMG\left_2019_02_02_22_26_59_874.jpg,IMG\right_2019_02_02_22_26_59_874.jpg,0.0,1.0,0.0,24.75973
IMG\center_2019_02_02_22_26_59_977.jpg,IMG\left_2019_02_02_22_26_59_977.jpg,IMG\right_2019_02_02_22_26_59_977.jpg,0.0,1.0,0.0,25.718000000000004
IMG\center_2019_02_02_22_27_00_079.jpg,IMG\left_2019_02_02_22_27_00_079.jpg,IMG\right_2019_02_02_22_27_00_079.jpg,0.0,0.7945539,0.0,26.59655
IMG\center_2019_02_02_22_27_00_180.jpg,IMG\left_2019_02_02_22_27_00_180.jpg,IMG\right_2019_02_02_22_27_00_180.jpg,0.0,0.5045813,0.0,27.11502
IMG\center_2019_02_02_22_27_00_282.jpg,IMG\left_2019_02_02_22_27_00_282.jpg,IMG\right_2019_02_02_22_27_00_282.jpg,0.0,0.1952288,0.0,27.27272
IMG\center_2019_02_02_22_27_00_385.jpg,IMG\left_2019_02_02_22_27_00_385.jpg,IMG\right_2019_02_02_22_27_00_385.jpg,0.2694969,0.0,0.0,27.03921
IMG\center_2019_02_02_22_27_00_486.jpg,IMG\left_2019_02_02_22_27_00_486.jpg,IMG\right_2019_02_02_22_27_00_486.jpg,0.06651443,0.0,0.0,26.74036
IMG\center_2019_02_02_22_27_00_590.jpg,IMG\left_2019_02_02_22_27_00_590.jpg,IMG\right_2019_02_02_22_27_00_590.jpg,0.2174094,0.0,0.0,26.4064
IMG\center_2019_02_02_22_27_00_689.jpg,IMG\left_2019_02_02_22_27_00_689.jpg,IMG\right_2019_02_02_22_27_00_689.jpg,0.0,0.0,0.0,26.1375
IMG\center_2019_02_02_22_27_00_793.jpg,IMG\left_2019_02_02_22_27_00_793.jpg,IMG\right_2019_02_02_22_27_00_793.jpg,0.192222,0.0,0.0,25.865820000000006
IMG\center_2019_02_02_22_27_00_896.jpg,IMG\left_2019_02_02_22_27_00_896.jpg,IMG\right_2019_02_02_22_27_00_896.jpg,0.05756923,0.0,0.0,25.58209
IMG\center_2019_02_02_22_27_00_997.jpg,IMG\left_2019_02_02_22_27_00_997.jpg,IMG\right_2019_02_02_22_27_00_997.jpg,0.2098013,0.0,0.0,25.31587
IMG\center_2019_02_02_22_27_01_098.jpg,IMG\left_2019_02_02_22_27_01_098.jpg,IMG\right_2019_02_02_22_27_01_098.jpg,0.2220808,0.0,0.0,25.00249
IMG\center_2019_02_02_22_27_01_199.jpg,IMG\left_2019_02_02_22_27_01_199.jpg,IMG\right_2019_02_02_22_27_01_199.jpg,0.186061,0.0,0.0,24.75394
